sqno,strd_yr,stdmt,date,stty_infcd_tpcd,diss_nm,diag_nm,whol_ptnt_cnt,frgn_ptnt_cnt,adm_ptnt_cnt,frgn_ptnt_rate,adm_ptnt_rate
15973,2023,1,2023년 01월 01일,2,수막구균감염증,수막결핵종(G07*),2,2,0,100.0,0.0
16285,2023,1,2023년 01월 01일,3,발진티푸스,리케차 티피에 의한 발진티푸스,2,2,0,100.0,0.0
6734,2023,1,2023년 01월 01일,3,C형간염,급성 C형간염,2,2,0,100.0,0.0
14736,2023,1,2023년 01월 01일,4,성기단순포진,항문주위피부 및 직장의 헤르페스바이러스감염,2,2,0,100.0,0.0
6744,2023,1,2023년 01월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6743,2023,1,2023년 01월 01일,3,사람유두종바이러스감염증,무증상 사람면역결핍바이러스 감염상태,2,2,0,100.0,0.0
6740,2023,1,2023년 01월 01일,3,발진티푸스,리케차 쯔쯔가무시에 의한 발진티푸스,2,2,0,100.0,0.0
6737,2023,1,2023년 01월 01일,3,후천성면역결핍증,뇌병증을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
16134,2023,1,2023년 01월 01일,3,라임병,라임병,2,2,0,100.0,0.0
15055,2023,1,2023년 01월 01일,3,중증급성호흡기증후군(SARS),급성 사람면역결핍바이러스감염증후군,2,2,0,100.0,0.0
15045,2023,1,2023년 01월 01일,2,풍진,합병증이 없는 풍진,2,2,0,100.0,0.0
15309,2023,2,2023년 02월 01일,2,수막구균감염증,결핵성 수막뇌염(G05.0*),2,2,0,100.0,0.0
6817,2023,2,2023년 02월 01일,4,성기단순포진,남성 비뇨생식기관의 헤르페스바이러스감염(N51.-*),2,2,0,100.0,0.0
14860,2023,2,2023년 02월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
15605,2023,2,2023년 02월 01일,4,매독,기타 이차매독,2,2,0,100.0,0.0
6821,2023,2,2023년 02월 01일,4,해외유입기생충감염증,달리 분류된 감염성 및 기생충성 질환에서의 결막염,2,2,0,100.0,0.0
15720,2023,2,2023년 02월 01일,4,메티실린내성황색포도알균(MRSA)감염증,메티실린 내성,2,2,0,100.0,0.0
15363,2023,2,2023년 02월 01일,2,홍역,합병증 없는 홍역,2,2,0,100.0,0.0
15673,2023,2,2023년 02월 01일,4,급성호흡기감염증,라이노바이러스에 의한 급성 기관지염,2,2,0,100.0,0.0
15383,2023,2,2023년 02월 01일,3,중증급성호흡기증후군(SARS),급성 사람면역결핍바이러스감염증후군,2,2,0,100.0,0.0
6810,2023,2,2023년 02월 01일,3,큐열,큐열,2,2,0,100.0,0.0
6830,2023,2,2023년 02월 01일,4,성기단순포진,여성 비뇨생식기관의 헤르페스바이러스감염 (N77.0-N77.1*),2,2,0,100.0,0.0
6792,2023,2,2023년 02월 01일,2,인플루엔자,인플루엔자균에 의한 급성 기관지염,2,2,0,100.0,0.0
15436,2023,2,2023년 02월 01일,4,엔테로바이러스감염증,달리 분류된 바이러스질환에서의 수막염,2,2,0,100.0,0.0
14777,2023,2,2023년 02월 01일,4,폐렴구균감염증,사람메타뉴모바이러스폐렴,2,2,0,100.0,0.0
6771,2023,2,2023년 02월 01일,1,인플루엔자,확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자,2,2,0,100.0,0.0
16200,2023,2,2023년 02월 01일,4,반코마이신내성황색포도알균(VRSA)감염증,다른 장에서 분류된 질환의 원인으로서의 황색포도알균,2,2,0,100.0,0.0
14938,2023,2,2023년 02월 01일,4,성기단순포진,상세불명의 항문생식기의 헤르페스바이러스감염,2,2,0,100.0,0.0
16332,2023,2,2023년 02월 01일,4,폐흡충증,폐흡충증,2,2,0,100.0,0.0
14891,2023,2,2023년 02월 01일,3,뎅기열,상세불명의 뎅기열,2,2,0,100.0,0.0
14753,2023,2,2023년 02월 01일,2,풍진,합병증이 없는 풍진,2,2,0,100.0,0.0
16360,2023,2,2023년 02월 01일,4,엔테로바이러스감염증,"달리 분류된 바이러스질환에서의 뇌염, 척수염 및 뇌척수염",2,2,0,100.0,0.0
16159,2023,2,2023년 02월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
6882,2023,3,2023년 03월 01일,4,성기단순포진,항문주위피부 및 직장의 헤르페스바이러스감염,2,2,0,100.0,0.0
14776,2023,3,2023년 03월 01일,4,장관감염증,다른 장에서 분류된 질환의 원인으로서의 기타 명시된 세균 감염체,2,2,0,100.0,0.0
6872,2023,3,2023년 03월 01일,4,성기단순포진,남성 비뇨생식기관의 헤르페스바이러스감염(N51.-*),2,2,0,100.0,0.0
6868,2023,3,2023년 03월 01일,4,인플루엔자,"계절성 인플루엔자바이러스가 확인된, 기타 증상을 동반한 인플루엔자",2,2,0,100.0,0.0
6865,2023,3,2023년 03월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6863,2023,3,2023년 03월 01일,3,B형간염,간성 혼수가 없고 델타-병원체도 없는 급성 B형간염,2,2,0,100.0,0.0
6862,2023,3,2023년 03월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
6879,2023,3,2023년 03월 01일,4,수막구균감염증,톡소포자충수막뇌염(G05.2*),2,2,0,100.0,0.0
16537,2023,3,2023년 03월 01일,4,급성호흡기감염증,기타 명시된 병원체에 의한 급성 기관지염,2,2,0,100.0,0.0
6860,2023,3,2023년 03월 01일,2,카바페넴내성장내세균속균종(CRE)감염증,카바페넴계내성,2,2,0,100.0,0.0
15023,2023,3,2023년 03월 01일,4,급성호흡기감염증,기타 명시된 병원체에 의한 급성 인두염,2,2,0,100.0,0.0
16448,2023,3,2023년 03월 01일,4,성기단순포진,상세불명의 항문생식기의 헤르페스바이러스감염,2,2,0,100.0,0.0
6880,2023,3,2023년 03월 01일,4,폐흡충증,폐흡충증,2,2,0,100.0,0.0
6916,2023,4,2023년 04월 01일,4,성기단순포진,상세불명의 항문생식기의 헤르페스바이러스감염,2,2,0,100.0,0.0
15037,2023,4,2023년 04월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
15075,2023,4,2023년 04월 01일,4,장관감염증,노로바이러스에 의한 급성 위장병증,2,2,0,100.0,0.0
6908,2023,4,2023년 04월 01일,3,후천성면역결핍증,상세불명의 사람면역결핍바이러스병,2,2,0,100.0,0.0
6914,2023,4,2023년 04월 01일,4,인플루엔자,"바이러스가 확인되지 않은, 기타 호흡기증상을 동반한 인플루엔자",2,2,0,100.0,0.0
15173,2023,4,2023년 04월 01일,4,성기단순포진,남성 비뇨생식기관의 헤르페스바이러스감염(N51.-*),2,2,0,100.0,0.0
16399,2023,4,2023년 04월 01일,3,B형간염,간성 혼수가 없고 델타-병원체도 없는 급성 B형간염,2,2,0,100.0,0.0
16171,2023,4,2023년 04월 01일,4,장관감염증,다른 장에서 분류된 질환의 원인으로서의 기타 명시된 세균 감염체,2,2,0,100.0,0.0
16075,2023,4,2023년 04월 01일,4,폐흡충증,기타 명시된 흡충감염,2,2,0,100.0,0.0
16091,2023,4,2023년 04월 01일,2,인플루엔자,인플루엔자균에 의한 급성 기관지염,2,2,0,100.0,0.0
15799,2023,4,2023년 04월 01일,2,수막구균감염증,수막결핵종(G07*),2,2,0,100.0,0.0
15944,2023,4,2023년 04월 01일,3,C형간염,급성 C형간염,2,2,0,100.0,0.0
6942,2023,5,2023년 05월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
15286,2023,5,2023년 05월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
15782,2023,5,2023년 05월 01일,4,폐렴구균감염증,아데노바이러스폐렴,2,2,0,100.0,0.0
6949,2023,5,2023년 05월 01일,4,간흡충증,간흡충증,2,2,0,100.0,0.0
16085,2023,5,2023년 05월 01일,4,급성호흡기감염증,재발성으로 명시되어 있지 않은 기타 명시된 병원체에 의한 급성편도염,2,2,0,100.0,0.0
6955,2023,5,2023년 05월 01일,4,인플루엔자,"바이러스가 확인되지 않은, 기타 호흡기증상을 동반한 인플루엔자",2,2,0,100.0,0.0
16089,2023,5,2023년 05월 01일,3,후천성면역결핍증,뇌병증을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6954,2023,5,2023년 05월 01일,4,해외유입기생충감염증,달리 분류된 감염성 및 기생충성 질환에서의 결막염,2,2,0,100.0,0.0
16362,2023,5,2023년 05월 01일,4,매독,기타 이차매독,2,2,0,100.0,0.0
6943,2023,5,2023년 05월 01일,3,B형간염,간성 혼수가 없고 델타-병원체도 없는 급성 B형간염,2,2,0,100.0,0.0
16394,2023,5,2023년 05월 01일,4,폐흡충증,폐흡충증,2,2,0,100.0,0.0
6944,2023,5,2023년 05월 01일,3,C형간염,급성 C형간염,2,2,0,100.0,0.0
16423,2023,5,2023년 05월 01일,4,수막구균감염증,톡소포자충수막뇌염(G05.2*),2,2,0,100.0,0.0
14759,2023,5,2023년 05월 01일,2,인플루엔자,인플루엔자균에 의한 급성 기관지염,2,2,0,100.0,0.0
15774,2023,5,2023년 05월 01일,4,엔테로바이러스감염증,발진을 동반한 엔테로바이러스소수포구내염,2,2,0,100.0,0.0
16532,2023,6,2023년 06월 01일,4,성기단순포진,상세불명의 항문생식기의 헤르페스바이러스감염,2,2,0,100.0,0.0
6985,2023,6,2023년 06월 01일,3,라임병,라임병,2,2,0,100.0,0.0
14877,2023,6,2023년 06월 01일,2,카바페넴내성장내세균속균종(CRE)감염증,카바페넴계내성,2,2,0,100.0,0.0
16067,2023,6,2023년 06월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6993,2023,6,2023년 06월 01일,4,장관감염증,다른 장에서 분류된 질환의 원인으로서의 기타 명시된 세균 감염체,2,2,0,100.0,0.0
15991,2023,6,2023년 06월 01일,3,큐열,큐열,2,2,0,100.0,0.0
14936,2023,6,2023년 06월 01일,3,발진티푸스,리케차 티피에 의한 발진티푸스,2,2,0,100.0,0.0
15776,2023,6,2023년 06월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
7000,2023,6,2023년 06월 01일,4,매독,피부 및 점막의 이차매독,2,2,0,100.0,0.0
15233,2023,6,2023년 06월 01일,3,중증열성혈소판감소증후군(SFTS),중증열성혈소판감소증후군 [SFTS],2,2,0,100.0,0.0
15890,2023,6,2023년 06월 01일,4,수막구균감염증,톡소포자충수막뇌염(G05.2*),2,2,0,100.0,0.0
15195,2023,6,2023년 06월 01일,3,C형간염,급성 C형간염,2,2,0,100.0,0.0
7011,2023,7,2023년 07월 01일,4,사람유두종바이러스감염증,다른 장에서 분류된 질환의 원인으로서의 유두종바이러스,2,2,0,100.0,0.0
15327,2023,7,2023년 07월 01일,3,후천성면역결핍증,뇌병증을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
15288,2023,7,2023년 07월 01일,4,인플루엔자,"바이러스가 확인되지 않은, 기타 호흡기증상을 동반한 인플루엔자",2,2,0,100.0,0.0
15925,2023,7,2023년 07월 01일,3,말라리아,"상세불명의 말라리아, 재발성으로 명시되어 있지 않은",2,2,0,100.0,0.0
7009,2023,7,2023년 07월 01일,3,후천성면역결핍증,상세불명의 사람면역결핍바이러스병,2,2,0,100.0,0.0
16581,2023,8,2023년 08월 01일,4,엔테로바이러스감염증,발진을 동반한 엔테로바이러스소수포구내염,2,2,0,100.0,0.0
16164,2023,8,2023년 08월 01일,4,메티실린내성황색포도알균(MRSA)감염증,메티실린 내성,2,2,0,100.0,0.0
15679,2023,9,2023년 09월 01일,1,인플루엔자,확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자,2,2,0,100.0,0.0
15649,2023,9,2023년 09월 01일,4,해외유입기생충감염증,달리 분류된 감염성 및 기생충성 질환에서의 결막염,2,2,0,100.0,0.0
15606,2023,9,2023년 09월 01일,4,성기단순포진,남성 비뇨생식기관의 헤르페스바이러스감염(N51.-*),2,2,0,100.0,0.0
16147,2023,9,2023년 09월 01일,4,엔테로바이러스감염증,발진을 동반한 엔테로바이러스소수포구내염,2,2,0,100.0,0.0
15584,2023,10,2023년 10월 01일,4,폐흡충증,폐흡충증,2,2,0,100.0,0.0
16373,2023,10,2023년 10월 01일,4,장관감염증,노로바이러스에 의한 급성 위장병증,2,2,0,100.0,0.0
15352,2023,10,2023년 10월 01일,3,발진티푸스,리케차 쯔쯔가무시에 의한 발진티푸스,2,2,0,100.0,0.0
15848,2023,10,2023년 10월 01일,4,폐렴구균감염증,아데노바이러스폐렴,2,2,0,100.0,0.0
15000,2023,10,2023년 10월 01일,4,매독,기타 이차매독,2,2,0,100.0,0.0
16168,2023,11,2023년 11월 01일,2,인플루엔자,인플루엔자균에 의한 급성 기관지염,2,2,0,100.0,0.0
15161,2023,11,2023년 11월 01일,4,클라미디아감염증,하부비뇨생식관의 클라미디아감염,2,2,0,100.0,0.0
15196,2023,11,2023년 11월 01일,2,A형간염,간성 혼수가 없는 A형간염,2,2,0,100.0,0.0
15199,2023,11,2023년 11월 01일,4,인플루엔자,"계절성 인플루엔자바이러스가 확인된, 폐렴을 동반한 인플루엔자",2,2,0,100.0,0.0
15127,2023,12,2023년 12월 01일,2,반코마이신내성장알균(VRE)감염증,반코마이신 내성,2,2,0,100.0,0.0
15505,2023,12,2023년 12월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
15581,2023,12,2023년 12월 01일,2,폐렴구균감염증,폐렴연쇄알균에 의한 폐렴,2,2,0,100.0,0.0
16354,2023,12,2023년 12월 01일,4,인플루엔자,"계절성 인플루엔자바이러스가 확인된, 폐렴을 동반한 인플루엔자",2,2,0,100.0,0.0
16241,2023,12,2023년 12월 01일,4,수막구균감염증,톡소포자충수막뇌염(G05.2*),2,2,0,100.0,0.0
6009,2022,1,2022년 01월 01일,2,카바페넴내성장내세균속균종(CRE)감염증,카바페넴계내성,2,2,0,100.0,0.0
15063,2022,1,2022년 01월 01일,2,카바페넴내성장내세균속균종(CRE)감염증,카바페넴계내성,2,2,0,100.0,0.0
15918,2022,1,2022년 01월 01일,3,후천성면역결핍증,달리 분류된 다발성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
15800,2022,2,2022년 02월 01일,3,후천성면역결핍증,달리 분류된 다발성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6063,2022,2,2022년 02월 01일,3,큐열,큐열,2,2,0,100.0,0.0
16026,2022,2,2022년 02월 01일,3,큐열,큐열,2,2,0,100.0,0.0
15487,2022,3,2022년 03월 01일,3,말라리아,"합병증이 없는 삼일열원충말라리아, 재발성으로 명시되어 있지 않은",2,2,0,100.0,0.0
14761,2022,4,2022년 04월 01일,3,큐열,큐열,2,2,0,100.0,0.0
5854,2022,4,2022년 04월 01일,2,카바페넴내성장내세균속균종(CRE)감염증,카바페넴계내성,2,2,0,100.0,0.0
15763,2022,4,2022년 04월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
15775,2022,4,2022년 04월 01일,2,카바페넴내성장내세균속균종(CRE)감염증,카바페넴계내성,2,2,0,100.0,0.0
15752,2022,4,2022년 04월 01일,2,반코마이신내성장알균(VRE)감염증,반코마이신 내성,2,2,0,100.0,0.0
6159,2022,4,2022년 04월 01일,3,후천성면역결핍증,달리 분류된 다발성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6161,2022,4,2022년 04월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6163,2022,4,2022년 04월 01일,3,큐열,큐열,2,2,0,100.0,0.0
16288,2022,5,2022년 05월 01일,3,사람유두종바이러스감염증,무증상 사람면역결핍바이러스 감염상태,2,2,0,100.0,0.0
15583,2022,5,2022년 05월 01일,1,인플루엔자,확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자,2,2,0,100.0,0.0
6210,2022,5,2022년 05월 01일,3,후천성면역결핍증,뇌병증을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
14788,2022,6,2022년 06월 01일,3,해외유입기생충감염증,상세불명의 감염성 또는 기생충성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
16320,2022,6,2022년 06월 01일,3,사람유두종바이러스감염증,무증상 사람면역결핍바이러스 감염상태,2,2,0,100.0,0.0
6261,2022,6,2022년 06월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
15515,2022,6,2022년 06월 01일,1,인플루엔자,확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자,2,2,0,100.0,0.0
16180,2022,6,2022년 06월 01일,2,수두,합병증이 없는 수두,2,2,0,100.0,0.0
15689,2022,7,2022년 07월 01일,3,발진티푸스,리케차 티피에 의한 발진티푸스,2,2,0,100.0,0.0
16463,2022,7,2022년 07월 01일,3,후천성면역결핍증,뇌병증을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6324,2022,7,2022년 07월 01일,3,후천성면역결핍증,달리 분류된 다발성 질환을 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
6328,2022,7,2022년 07월 01일,3,큐열,큐열,2,2,0,100.0,0.0
16011,2022,7,2022년 07월 01일,2,E형간염,급성 E형간염,2,2,0,100.0,0.0
6295,2022,7,2022년 07월 01일,2,E형간염,급성 E형간염,2,2,0,100.0,0.0
6289,2022,7,2022년 07월 01일,1,인플루엔자,확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자,2,2,0,100.0,0.0
15525,2022,7,2022년 07월 01일,3,큐열,큐열,2,2,0,100.0,0.0
6388,2022,8,2022년 08월 01일,3,B형간염,급성 B형간염,2,2,0,100.0,0.0
6354,2022,8,2022년 08월 01일,2,A형간염,간성 혼수가 없는 A형간염,2,2,0,100.0,0.0
15619,2022,8,2022년 08월 01일,3,말라리아,"합병증이 없는 삼일열원충말라리아, 재발성으로 명시되어 있지 않은",2,2,0,100.0,0.0
16248,2022,8,2022년 08월 01일,3,후천성면역결핍증,기타 명시된 병태를 유발한 사람면역결핍바이러스병,2,2,0,100.0,0.0
